#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MYC	PARP1	9606.ENSP00000478887	9606.ENSP00000355759	0	0	0	0	0.064	0.174	0	0.717	0.762
MYC	PTEN	9606.ENSP00000478887	9606.ENSP00000361021	0	0	0	0	0.044	0.317	0	0.870	0.908
MYC	NOTCH1	9606.ENSP00000478887	9606.ENSP00000498587	0	0	0	0	0.049	0.067	0.500	0.801	0.899
NBN	TOPBP1	9606.ENSP00000265433	9606.ENSP00000260810	0	0	0	0	0.072	0.583	0.500	0.645	0.922
NBN	XRCC2	9606.ENSP00000265433	9606.ENSP00000352271	0	0	0	0	0.048	0	0.500	0.434	0.707
NBN	RAD9A	9606.ENSP00000265433	9606.ENSP00000311360	0	0	0	0	0	0	0.500	0.477	0.727
NBN	TP53	9606.ENSP00000265433	9606.ENSP00000269305	0	0	0	0	0	0.166	0.500	0.479	0.763
NBN	PARP1	9606.ENSP00000265433	9606.ENSP00000355759	0	0	0	0	0.057	0.292	0.500	0.446	0.790
NBN	PRKDC	9606.ENSP00000265433	9606.ENSP00000313420	0	0	0	0	0.103	0.292	0.500	0.772	0.918
NBN	RAD50	9606.ENSP00000265433	9606.ENSP00000368100	0	0	0	0	0.126	0.994	0.900	0.994	0.999
NF1	PIK3CA	9606.ENSP00000351015	9606.ENSP00000263967	0	0	0	0	0.060	0	0	0.789	0.793
NF1	PMS2	9606.ENSP00000351015	9606.ENSP00000265849	0	0	0	0	0.060	0	0	0.739	0.745
NF1	TP53	9606.ENSP00000351015	9606.ENSP00000269305	0	0	0	0	0	0	0	0.880	0.880
NF1	STK11	9606.ENSP00000351015	9606.ENSP00000324856	0	0	0	0	0.083	0.051	0	0.712	0.728
NF1	PTEN	9606.ENSP00000351015	9606.ENSP00000361021	0	0	0	0	0.084	0.218	0	0.838	0.874
NOTCH1	PIK3CA	9606.ENSP00000498587	9606.ENSP00000263967	0	0	0	0	0	0.314	0	0.700	0.786
NOTCH1	TP53	9606.ENSP00000498587	9606.ENSP00000269305	0	0	0	0	0.049	0.045	0	0.786	0.789
NOTCH1	PTEN	9606.ENSP00000498587	9606.ENSP00000361021	0	0	0	0	0.062	0.099	0	0.736	0.758
PARP1	TP53	9606.ENSP00000355759	9606.ENSP00000269305	0	0	0	0	0.067	0.794	0	0.870	0.972
PARP1	PRKDC	9606.ENSP00000355759	9606.ENSP00000313420	0	0	0	0	0.245	0.693	0	0.975	0.993
PARP1	PGR	9606.ENSP00000355759	9606.ENSP00000325120	0	0	0	0	0.092	0.309	0	0.577	0.711
PARP1	PTEN	9606.ENSP00000355759	9606.ENSP00000361021	0	0	0	0	0.086	0	0	0.712	0.726
PARP1	XPA	9606.ENSP00000355759	9606.ENSP00000364270	0	0	0	0	0	0	0.500	0.613	0.798
PGR	PIK3R2	9606.ENSP00000325120	9606.ENSP00000222254	0	0	0	0	0	0.065	0.900	0.138	0.912
PGR	PIK3R3	9606.ENSP00000325120	9606.ENSP00000262741	0	0	0	0	0	0.065	0.900	0.132	0.911
PGR	PIK3CA	9606.ENSP00000325120	9606.ENSP00000263967	0	0	0	0	0.060	0	0.900	0.626	0.961
PGR	RB1	9606.ENSP00000325120	9606.ENSP00000267163	0	0	0	0	0.087	0.053	0	0.768	0.782
PGR	TP53	9606.ENSP00000325120	9606.ENSP00000269305	0	0	0	0	0	0	0	0.849	0.849
PGR	PIK3CD	9606.ENSP00000325120	9606.ENSP00000366563	0	0	0	0	0.060	0	0.900	0.136	0.911
PGR	PIK3R1	9606.ENSP00000325120	9606.ENSP00000428056	0	0	0	0	0	0.065	0.900	0.322	0.931
PIK3C2B	PIK3R2	9606.ENSP00000356155	9606.ENSP00000222254	0	0	0	0	0.124	0	0.900	0.505	0.952
PIK3C2B	PIK3R3	9606.ENSP00000356155	9606.ENSP00000262741	0	0	0	0	0.049	0	0.900	0.504	0.948
PIK3C2B	PIK3CA	9606.ENSP00000356155	9606.ENSP00000263967	0	0	0	0.717	0	0.066	0.540	0.529	0.780
PIK3C2B	PTEN	9606.ENSP00000356155	9606.ENSP00000361021	0	0	0	0	0.067	0	0.900	0.424	0.941
PIK3C2B	PIK3R1	9606.ENSP00000356155	9606.ENSP00000428056	0	0	0	0	0.044	0.138	0.900	0.498	0.953
PIK3CA	PIK3R2	9606.ENSP00000263967	9606.ENSP00000222254	0	0	0	0	0	0.881	0.922	0.996	0.999
PIK3CA	PIK3R3	9606.ENSP00000263967	9606.ENSP00000262741	0	0	0	0	0	0.881	0.944	0.994	0.999
PIK3CA	PMS2	9606.ENSP00000263967	9606.ENSP00000265849	0	0	0	0	0.067	0	0	0.704	0.712
PIK3CA	STK11	9606.ENSP00000263967	9606.ENSP00000324856	0	0	0	0	0.049	0.178	0	0.817	0.844
PIK3CA	PIP4P2	9606.ENSP00000263967	9606.ENSP00000285419	0	0	0	0	0.048	0	0.900	0	0.900
PIK3CA	TP53	9606.ENSP00000263967	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.920	0.941
PIK3CA	PTK2	9606.ENSP00000263967	9606.ENSP00000341189	0	0	0	0	0.090	0.512	0.900	0.410	0.970
PIK3CA	PTEN	9606.ENSP00000263967	9606.ENSP00000361021	0	0	0	0	0.112	0.134	0.900	0.949	0.995
PIK3CA	PIK3CD	9606.ENSP00000263967	9606.ENSP00000366563	0	0	0.060	0.888	0	0	0.900	0.983	0.998
PIK3CA	PIK3R1	9606.ENSP00000263967	9606.ENSP00000428056	0	0	0	0	0.156	0.997	0.967	0.998	0.999
PIK3CD	PIK3R2	9606.ENSP00000366563	9606.ENSP00000222254	0	0	0	0	0.042	0.563	0.914	0.996	0.999
PIK3CD	PIK3R3	9606.ENSP00000366563	9606.ENSP00000262741	0	0	0	0	0	0.610	0.914	0.996	0.999
PIK3CD	PIP4P2	9606.ENSP00000366563	9606.ENSP00000285419	0	0	0	0	0	0	0.900	0	0.900
PIK3CD	PTK2	9606.ENSP00000366563	9606.ENSP00000341189	0	0	0	0	0.101	0.045	0.900	0.223	0.924
PIK3CD	PTEN	9606.ENSP00000366563	9606.ENSP00000361021	0	0	0	0	0.058	0.134	0.900	0.708	0.973
PIK3CD	PIK3R1	9606.ENSP00000366563	9606.ENSP00000428056	0	0	0	0	0.042	0.987	0.914	0.995	0.999
PIK3R1	PIK3R2	9606.ENSP00000428056	9606.ENSP00000222254	0	0	0.052	0.960	0.044	0.864	0.900	0.959	0.999
PIK3R1	PIK3R3	9606.ENSP00000428056	9606.ENSP00000262741	0	0	0.050	0.974	0.042	0.807	0.944	0.768	0.997
PIK3R1	TP53	9606.ENSP00000428056	9606.ENSP00000269305	0	0	0	0	0	0	0	0.853	0.853
PIK3R1	PIP4P2	9606.ENSP00000428056	9606.ENSP00000285419	0	0	0	0	0	0	0.900	0.050	0.900
PIK3R1	PTK2	9606.ENSP00000428056	9606.ENSP00000341189	0	0	0	0	0.042	0.785	0.900	0.489	0.988
PIK3R1	PTEN	9606.ENSP00000428056	9606.ENSP00000361021	0	0	0	0	0.056	0.554	0.900	0.943	0.997
PIK3R2	PIP4P2	9606.ENSP00000222254	9606.ENSP00000285419	0	0	0	0	0	0	0.900	0.055	0.901
PIK3R2	PTK2	9606.ENSP00000222254	9606.ENSP00000341189	0	0	0	0	0.042	0.292	0.900	0.146	0.934
PIK3R2	PTEN	9606.ENSP00000222254	9606.ENSP00000361021	0	0	0	0	0	0.313	0.900	0.806	0.985
PIK3R2	PIK3R3	9606.ENSP00000222254	9606.ENSP00000262741	0	0	0.049	0.971	0.049	0.835	0.900	0.957	0.999
PIK3R3	PIP4P2	9606.ENSP00000262741	9606.ENSP00000285419	0	0	0	0	0	0	0.900	0.063	0.902
PIK3R3	PTEN	9606.ENSP00000262741	9606.ENSP00000361021	0	0	0	0	0	0.070	0.900	0.558	0.955
PIK3R3	PTK2	9606.ENSP00000262741	9606.ENSP00000341189	0	0	0	0	0.098	0.670	0.900	0.145	0.971
PIP4P2	PTEN	9606.ENSP00000285419	9606.ENSP00000361021	0	0	0	0	0.067	0	0.900	0.067	0.905
PLK1	TOPBP1	9606.ENSP00000300093	9606.ENSP00000260810	0	0	0	0	0.122	0.633	0	0.468	0.814
PLK1	TP53	9606.ENSP00000300093	9606.ENSP00000269305	0	0	0	0	0.073	0.737	0	0.930	0.981
PLK1	PTEN	9606.ENSP00000300093	9606.ENSP00000361021	0	0	0	0	0.091	0.571	0	0.694	0.870
PMS1	PMS2	9606.ENSP00000406490	9606.ENSP00000265849	0	0	0.143	0.612	0.166	0.128	0.540	0.973	0.991
PMS1	TP53	9606.ENSP00000406490	9606.ENSP00000269305	0	0	0	0	0.049	0.164	0	0.660	0.706
PMS1	PRKDC	9606.ENSP00000406490	9606.ENSP00000313420	0	0	0	0	0.083	0	0.540	0.558	0.797
PMS1	XPA	9606.ENSP00000406490	9606.ENSP00000364270	0	0	0	0	0.060	0.100	0.540	0.500	0.779
PMS2	STK11	9606.ENSP00000265849	9606.ENSP00000324856	0	0	0	0	0.049	0	0	0.710	0.712
PMS2	XRCC2	9606.ENSP00000265849	9606.ENSP00000352271	0	0	0	0	0.106	0	0	0.743	0.760
PMS2	PRKDC	9606.ENSP00000265849	9606.ENSP00000313420	0	0	0	0	0.060	0.166	0.540	0.634	0.850
PMS2	XPA	9606.ENSP00000265849	9606.ENSP00000364270	0	0.345	0	0	0.049	0.198	0.540	0.621	0.897
PMS2	TP53	9606.ENSP00000265849	9606.ENSP00000269305	0	0	0	0	0.049	0.164	0.750	0.719	0.936
PRKDC	TP53	9606.ENSP00000313420	9606.ENSP00000269305	0	0	0	0	0.042	0.869	0.900	0.807	0.997
PRKDC	XPA	9606.ENSP00000313420	9606.ENSP00000364270	0	0	0	0	0	0.519	0.540	0.513	0.883
PTEN	RB1	9606.ENSP00000361021	9606.ENSP00000267163	0	0	0	0	0.105	0	0	0.715	0.734
PTEN	TP53	9606.ENSP00000361021	9606.ENSP00000269305	0	0	0	0	0.067	0.748	0.900	0.968	0.999
PTEN	STK11	9606.ENSP00000361021	9606.ENSP00000324856	0	0	0	0	0	0.331	0	0.971	0.979
PTEN	PTK2	9606.ENSP00000361021	9606.ENSP00000341189	0	0	0	0	0	0.801	0.900	0.808	0.995
PTK2	TP53	9606.ENSP00000341189	9606.ENSP00000269305	0	0	0	0	0	0.829	0	0.596	0.928
PTK2	SHC4	9606.ENSP00000341189	9606.ENSP00000329668	0	0	0	0	0	0	0.900	0.133	0.909
RAD50	TP53	9606.ENSP00000368100	9606.ENSP00000269305	0	0	0	0	0.078	0.253	0.500	0.256	0.709
RAD9A	TOPBP1	9606.ENSP00000311360	9606.ENSP00000260810	0	0	0	0	0	0.961	0.500	0.995	0.999
RAD9A	TP53	9606.ENSP00000311360	9606.ENSP00000269305	0	0	0	0	0.057	0	0.400	0.697	0.813
RB1	TP53	9606.ENSP00000267163	9606.ENSP00000269305	0	0	0	0	0.064	0.510	0	0.872	0.936
STK11	TP53	9606.ENSP00000324856	9606.ENSP00000269305	0	0	0	0	0.070	0.621	0.500	0.852	0.970
TOPBP1	TP53	9606.ENSP00000260810	9606.ENSP00000269305	0	0	0	0	0	0.619	0.400	0.796	0.949
TP53	XPA	9606.ENSP00000269305	9606.ENSP00000364270	0	0	0	0	0	0	0	0.738	0.738
TP53	ZNF420	9606.ENSP00000269305	9606.ENSP00000338770	0	0	0	0	0.086	0.512	0.500	0.204	0.799
